"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36536","test_databao_build_sqlite","tests.domains","Wed Mar 04 09:32:48 UTC 2026","broken","Wed Mar 04 09:33:25 UTC 2026","","test_sqlite","",""
"","36451","test_databao_build_snowflake_datasource_from_init_config","tests.domains","Wed Mar 04 09:32:12 UTC 2026","broken","Wed Mar 04 09:32:48 UTC 2026","","test_snowflake","",""
"","140003","test_databao_build_snowflake_datasource","tests.domains","Wed Mar 04 09:29:52 UTC 2026","failed","Wed Mar 04 09:32:12 UTC 2026","","test_snowflake","",""
"","41625","test_databao_build_duckdb","tests.domains","Wed Mar 04 09:27:22 UTC 2026","broken","Wed Mar 04 09:28:03 UTC 2026","","test_duckdb","",""
"","37255","test_databao_build_postgres","tests.domains","Wed Mar 04 09:29:13 UTC 2026","broken","Wed Mar 04 09:29:51 UTC 2026","","test_postgres","",""
"","36683","test_databao_build_mysql","tests.domains","Wed Mar 04 09:28:27 UTC 2026","broken","Wed Mar 04 09:29:04 UTC 2026","","test_mysql","",""
